mol_index,mol_id,mol_id_norm,smiles,score,score_prop_used,cluster_id,scaffold_id,exact_scaffold_smiles,generic_scaffold_smiles,substitution_signature,substitution_map,mol_png_b64,mol_wt,clogp,tpsa,hbd,hba,rot_bonds,rings,heavy_atoms,formal_charge,is_neutral_ph7,fsp3,filter_mol_wt,filter_rot_bonds,filter_hbd,filter_hba,filter_mol_wt_source,filter_rot_bonds_source,filter_hbd_source,filter_hba_source,interaction_count,external_interaction_count,A467_donor,A467_acceptor,A468_donor,A468_acceptor,A533_donor,A533_acceptor,A473_donor,A473_acceptor,A538_donor,A538_acceptor,A536_donor,A536_acceptor,A470_donor,A470_acceptor,A543_donor,A543_acceptor,A486_donor,A486_acceptor,A487_donor,A487_acceptor,A488_donor,A488_acceptor,A489_donor,A489_acceptor,A490_donor,A490_acceptor,A491_donor,A491_acceptor,A492_donor,A492_acceptor,interaction_count_source,score_norm,interaction_norm,interaction_term,priority_score,druglike_score,presentation_score,passes_mol_weight_filter,passes_hbd_filter,passes_hba_filter,passes_rotb_filter,passes_formal_charge_filter,passes_neutral_filter,report_eligible,report_exclusion_reason,presentation_score_final,overall_score,priority_rank
492,EN300-45749470_24084,EN300-45749470_24084,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6cc(O)ccc6C5(C)C)cc4F)CC2)n3C)c(=O)c1,-13.07717610293214,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])[H].[H]C([H])[H] | R3=[H].[H] | R4=[H].[H] | R6=[H] | R7=[H]O | R8=[H] | R9=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])[H]', '[H]C([H])[H]'), 2: ('[H]', '[H]'), 3: ('[H]', '[H]'), 5: ('[H]',), 6: ('[H]O',), 7: ('[H]',), 8: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,674.8210000000014,6.702920000000007,95.63,2.0,8.0,13.0,7.0,50.0,0.0,True,0.325,674.821,13.0,2.0,8.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{74},,,,,,,,,,,{64},,,,,{25},,,,,,,,,,,filtered_csv,0.8578683444863793,0.6666666666666666,0.6666666666666666,0.7431473377945517,0.7295764909090904,0.7370404566960941,True,True,True,True,True,True,True,,0.7370404566960941,0.737,11
11,LN05448660_427,LN05448660_427,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCn6cc(O)c(=O)cc6C5)cc4F)CC2)n3C)c(=O)c1,-13.037710902161324,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCn2ccc(=O)cc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCn2ccc(=O)cc2C1,CC1CCC2CCC(C(C)C3CCC(C4CCC(CC5CC6CCCC(C7CCCCC7C)C6C5)CC4)CC3)CC2C1,R3=[H]O | R4=[H] | R5=[H] | R8=[H].[H] | R9=[H].[H] | R11=[H].[H] | R12=[H] | R13=[H] | R18=[H]C([H])[H] | R20=[H] | R22=[H] | R23=[H] | R24=[H]NC([H])([H])[H] | R25=[H] | R28=[H].[H]C([H])[H] | R30=[H].[H] | R31=[H].[H] | R33=[H] | R34=[H].[H] | R36=F | R37=[H] | R39=[H] | R40=[H]C([H])[H],"{2: ('[H]O',), 3: ('[H]',), 4: ('[H]',), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]', '[H]'), 11: ('[H]',), 12: ('[H]',), 17: ('[H]C([H])[H]',), 19: ('[H]',), 21: ('[H]',), 22: ('[H]',), 23: ('[H]NC([H])([H])[H]',), 24: ('[H]',), 27: ('[H]', '[H]C([H])[H]'), 29: ('[H]', '[H]'), 30: ('[H]', '[H]'), 32: ('[H]',), 33: ('[H]', '[H]'), 35: ('F',), 36: ('[H]',), 38: ('[H]',), 39: ('[H]C([H])[H]',)}",,663.7540000000014,4.587020000000004,117.63,2.0,10.0,11.0,7.0,49.0,0.0,True,0.2972972972972973,663.754,11.0,2.0,10.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{68},,,,,,,,,,,{58},,,,,{21},,,,,,,,,,,filtered_csv,0.8530654066426906,0.6666666666666666,0.6666666666666666,0.7412261626570762,0.8282859636363633,0.7804030730977555,True,True,True,True,True,True,True,,0.7804030730977555,0.78,12
2120,EN300-7405749_43048,EN300-7405749_43048,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)n5c(=O)n(C6CC[NH2+]CC6)c6cccnc65)cc4F)CC2)n3C)c(=O)c1,-8.792928333758287,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1c(=O)n(C2CC[NH2+]CC2)c2cccnc21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1c(=O)n(C2CC[NH2+]CC2)c2cccnc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5C(C)C(C6CCCCC6)C6CCCCC65)CC4)CC3)CC21,R6=[H] | R7=[H] | R8=[H] | R11=[H] | R12=[H].[H] | R13=[H].[H] | R14=[H].[H] | R15=[H].[H] | R16=[H].[H] | R17=[H] | R18=[H] | R23=[H]C([H])[H] | R25=[H] | R27=[H] | R28=[H] | R29=[H]NC([H])([H])[H] | R30=[H] | R33=[H].[H]C([H])[H] | R35=[H].[H] | R36=[H].[H] | R38=[H] | R39=[H].[H] | R41=F | R42=[H] | R44=[H] | R45=[H]C([H])[H],"{5: ('[H]',), 6: ('[H]',), 7: ('[H]',), 10: ('[H]',), 11: ('[H]', '[H]'), 12: ('[H]', '[H]'), 13: ('[H]', '[H]'), 14: ('[H]', '[H]'), 15: ('[H]', '[H]'), 16: ('[H]',), 17: ('[H]',), 22: ('[H]C([H])[H]',), 24: ('[H]',), 26: ('[H]',), 27: ('[H]',), 28: ('[H]NC([H])([H])[H]',), 29: ('[H]',), 32: ('[H]', '[H]C([H])[H]'), 34: ('[H]', '[H]'), 35: ('[H]', '[H]'), 37: ('[H]',), 38: ('[H]', '[H]'), 40: ('F',), 41: ('[H]',), 43: ('[H]',), 44: ('[H]C([H])[H]',)}",,716.8420000000013,4.161920000000004,128.59,1.0,11.0,11.0,8.0,53.0,1.0,False,0.325,716.842,11.0,1.0,11.0,MW,RotBonds,HBD,HBA,4.0,4.0,,,,{77},,,,,,,,,,,{67},,,{30},,,,{25},,,,,,,,,filtered_csv,0.33647290393612606,1.0,1.0,0.7345891615744504,0.7669771636363633,0.7491637625023113,True,True,True,True,True,True,True,,0.7491637625023113,0.749,13
2124,EN300-332256_12309,EN300-332256_12309,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)n5cc([C@@H]6CCC[NH2+]C6)c6cccnc65)cc4F)CC2)n3C)c(=O)c1,-8.787622654703178,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1cc(C2CCC[NH2+]C2)c2cccnc21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1cc(C2CCC[NH2+]C2)c2cccnc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC(C6CCCCC6)C6CCCCC56)CC4)CC3)CC21,R1=[H] | R5=[H] | R6=[H] | R7=[H] | R10=[H] | R11=[H].[H] | R12=[H].[H] | R13=[H].[H] | R14=[H].[H] | R15=[H].[H] | R16=[H] | R17=[H] | R22=[H]C([H])[H] | R24=[H] | R26=[H] | R27=[H] | R28=[H]NC([H])([H])[H] | R29=[H] | R32=[H].[H]C([H])[H] | R34=[H].[H] | R35=[H].[H] | R37=[H] | R38=[H].[H] | R40=F | R41=[H] | R43=[H] | R44=[H]C([H])[H],"{0: ('[H]',), 4: ('[H]',), 5: ('[H]',), 6: ('[H]',), 9: ('[H]',), 10: ('[H]', '[H]'), 11: ('[H]', '[H]'), 12: ('[H]', '[H]'), 13: ('[H]', '[H]'), 14: ('[H]', '[H]'), 15: ('[H]',), 16: ('[H]',), 21: ('[H]C([H])[H]',), 23: ('[H]',), 25: ('[H]',), 26: ('[H]',), 27: ('[H]NC([H])([H])[H]',), 28: ('[H]',), 31: ('[H]', '[H]C([H])[H]'), 33: ('[H]', '[H]'), 34: ('[H]', '[H]'), 36: ('[H]',), 37: ('[H]', '[H]'), 39: ('F',), 40: ('[H]',), 42: ('[H]',), 43: ('[H]C([H])[H]',)}",,699.8550000000014,5.5427200000000045,106.59,1.0,9.0,11.0,8.0,52.0,1.0,False,0.3170731707317073,699.855,11.0,1.0,9.0,MW,RotBonds,HBD,HBA,4.0,4.0,,,,{77},,,,,,,,,,,{67},,,{30},,,,{27},,,,,,,,,filtered_csv,0.3358271997151281,1.0,1.0,0.7343308798860513,0.794388545454545,0.7613568293918734,True,True,True,True,True,True,True,,0.7613568293918734,0.761,14
513,EN300-52548784_46102,EN300-52548784_46102,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@@H]6C[C@@](O)(CO)C[C@@H]6C5)cc4F)CC2)n3C)c(=O)c1,-12.848901797187967,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2CCCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2CCCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCC6C5)CC4)CC3)CC21,R1=[H]O.[H]OC([H])[H] | R2=[H].[H] | R3=[H] | R4=[H].[H] | R6=[H].[H] | R7=[H] | R8=[H].[H] | R9=[H] | R10=[H] | R15=[H]C([H])[H] | R17=[H] | R19=[H] | R20=[H] | R21=[H]NC([H])([H])[H] | R22=[H] | R25=[H].[H]C([H])[H] | R27=[H].[H] | R28=[H].[H] | R30=[H] | R31=[H].[H] | R33=F | R34=[H] | R36=[H] | R37=[H]C([H])[H],"{0: ('[H]O', '[H]OC([H])[H]'), 1: ('[H]', '[H]'), 2: ('[H]',), 3: ('[H]', '[H]'), 5: ('[H]', '[H]'), 6: ('[H]',), 7: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]',), 14: ('[H]C([H])[H]',), 16: ('[H]',), 18: ('[H]',), 19: ('[H]',), 20: ('[H]NC([H])([H])[H]',), 21: ('[H]',), 24: ('[H]', '[H]C([H])[H]'), 26: ('[H]', '[H]'), 27: ('[H]', '[H]'), 29: ('[H]',), 30: ('[H]', '[H]'), 32: ('F',), 33: ('[H]',), 35: ('[H]',), 36: ('[H]C([H])[H]',)}",,654.7870000000015,4.269120000000004,115.86000000000001,3.0,9.0,13.0,7.0,48.0,0.0,True,0.43243243243243246,654.787,13.0,3.0,9.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{72},,,,,,,,,,,{62},,,,,{12},,,,,,,,,,,filtered_csv,0.8300872289621626,0.6666666666666666,0.6666666666666666,0.732034891584865,0.7741169818181813,0.7509718321898573,True,True,True,True,True,True,True,,0.7509718321898573,0.751,15
516,EN300-8781447_47355,EN300-8781447_47355,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6cc(O)c(O)cc6[C@H](O)C5)cc4F)CC2)n3C)c(=O)c1,-12.833886407359385,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]O | R2=[H] | R4=[H].[H] | R6=[H].[H] | R7=[H].[H]O | R9=[H] | R10=[H]O | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]O',), 1: ('[H]',), 3: ('[H]', '[H]'), 5: ('[H]', '[H]'), 6: ('[H]', '[H]O'), 8: ('[H]',), 9: ('[H]O',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,678.7650000000014,5.1643200000000045,136.09,4.0,10.0,13.0,7.0,50.0,0.0,True,0.2894736842105263,678.765,13.0,4.0,10.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{70},,,,,,,,,,,{60},,,,,{23},,,,,,,,,,,filtered_csv,0.8282598473034642,0.6666666666666666,0.6666666666666666,0.7313039389213857,0.6907246666666662,0.713043266406762,True,True,True,True,True,True,True,,0.713043266406762,0.713,16
532,EN300-244838_16793,EN300-244838_16793,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@@H]6C[C@H](O)CC[C@@H]6C5)cc4F)CC2)n3C)c(=O)c1,-12.737239536318013,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CCCCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CCCCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H].[H]O | R2=[H].[H] | R3=[H].[H] | R4=[H] | R5=[H].[H] | R7=[H].[H] | R8=[H].[H] | R9=[H] | R10=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]', '[H]O'), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,652.8150000000015,5.686820000000004,95.63,2.0,8.0,11.0,7.0,48.0,0.0,True,0.4473684210526316,652.815,11.0,2.0,8.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{74},,,,,,,,,,,{64},,,,,{12},,,,,,,,,,,filtered_csv,0.8164978669934093,0.6666666666666666,0.6666666666666666,0.7265991467973637,0.822180954545454,0.7696109602840044,True,True,True,True,True,True,True,,0.7696109602840044,0.77,17
543,EN300-46762853_33779,EN300-46762853_33779,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6c(O)cc(F)cc6C5)cc4F)CC2)n3C)c(=O)c1,-12.698608679393137,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]O | R2=[H] | R3=F | R4=[H] | R6=[H].[H] | R8=[H].[H] | R9=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]O',), 1: ('[H]',), 2: ('F',), 3: ('[H]',), 5: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,664.7570000000014,6.106920000000005,95.63,2.0,8.0,11.0,7.0,49.0,0.0,True,0.2894736842105263,664.757,11.0,2.0,8.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{68},,,,,,,,,,,{58},,,,,{13},,,,,,,,,,,filtered_csv,0.8117964692801152,0.6666666666666666,0.6666666666666666,0.7247185877120461,0.8077701636363631,0.7620917968779888,True,True,True,True,True,True,True,,0.7620917968779888,0.762,18
566,EN300-7500309_13590,EN300-7500309_13590,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6ccc(CO)cc6C5)cc4F)CC2)n3C)c(=O)c1,-12.585604460541333,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCCC6C5)CC4)CC3)CC21,R1=[H]OC([H])[H] | R2=[H] | R3=[H] | R5=[H].[H] | R7=[H].[H] | R9=[H] | R10=[H] | R11=[H] | R16=[H]C([H])[H] | R18=[H] | R20=[H] | R21=[H] | R22=[H]NC([H])([H])[H] | R23=[H] | R26=[H].[H]C([H])[H] | R28=[H].[H] | R29=[H].[H] | R31=[H] | R32=[H].[H] | R34=F | R35=[H] | R37=[H] | R38=[H]C([H])[H],"{0: ('[H]OC([H])[H]',), 1: ('[H]',), 2: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]',), 10: ('[H]',), 15: ('[H]C([H])[H]',), 17: ('[H]',), 19: ('[H]',), 20: ('[H]',), 21: ('[H]NC([H])([H])[H]',), 22: ('[H]',), 25: ('[H]', '[H]C([H])[H]'), 27: ('[H]', '[H]'), 28: ('[H]', '[H]'), 30: ('[H]',), 31: ('[H]', '[H]'), 33: ('F',), 34: ('[H]',), 36: ('[H]',), 37: ('[H]C([H])[H]',)}",,646.7670000000015,5.712020000000005,95.63,2.0,8.0,12.0,7.0,48.0,0.0,True,0.2894736842105263,646.767,12.0,2.0,8.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{68},,,,,,,,,,,{58},,,{12},,,,,,,,,,,,,filtered_csv,0.798043790245953,0.6666666666666666,0.6666666666666666,0.7192175160983811,0.7935302999999995,0.7526582688541095,True,True,True,True,True,True,True,,0.7526582688541095,0.753,19
27,LN00006856_4726,LN00006856_4726,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@@]6(CCC[NH2+]C6)c6ccccc65)cc4F)CC2)n3C)c(=O)c1,-12.537478705867043,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1C[C@@]2(CCC[NH2+]C2)c2ccccc21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1C[C@@]2(CCC[NH2+]C2)c2ccccc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6(CCCCC6)C6CCCCC56)CC4)CC3)CC21,R1=[H].[H] | R2=[H].[H] | R3=[H].[H] | R5=[H].[H] | R7=[H].[H] | R8=[H].[H] | R10=[H] | R12=[H] | R13=[H] | R14=[H] | R15=[H] | R16=[H] | R21=[H]C([H])[H] | R23=[H] | R25=[H] | R26=[H] | R27=[H]NC([H])([H])[H] | R28=[H] | R31=[H].[H]C([H])[H] | R33=[H].[H] | R34=[H].[H] | R36=[H] | R37=[H].[H] | R39=F | R40=[H] | R42=[H] | R43=[H]C([H])[H],"{0: ('[H]', '[H]'), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 9: ('[H]',), 11: ('[H]',), 12: ('[H]',), 13: ('[H]',), 14: ('[H]',), 15: ('[H]',), 20: ('[H]C([H])[H]',), 22: ('[H]',), 24: ('[H]',), 25: ('[H]',), 26: ('[H]NC([H])([H])[H]',), 27: ('[H]',), 30: ('[H]', '[H]C([H])[H]'), 32: ('[H]', '[H]'), 33: ('[H]', '[H]'), 35: ('[H]',), 36: ('[H]', '[H]'), 38: ('F',), 39: ('[H]',), 41: ('[H]',), 42: ('[H]C([H])[H]',)}",,686.8560000000014,5.319120000000004,92.00999999999999,1.0,7.0,10.0,8.0,51.0,1.0,False,0.34146341463414637,686.856,10.0,1.0,7.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{77},,,,,,,,,,,{67},,,,,{15},,,,,,,,,,,filtered_csv,0.7921868579646874,0.6666666666666666,0.6666666666666666,0.7168747431858749,0.8342327636363632,0.7696858523885947,True,True,True,True,True,True,True,,0.7696858523885947,0.77,20
29,LN03227352_4581,LN03227352_4581,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6cc(CO)ccc6C5)cc4F)CC2)n3C)c(=O)c1,-12.51837269981745,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]OC([H])[H] | R2=[H] | R3=[H] | R5=[H] | R7=[H].[H] | R8=[H].[H] | R9=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]OC([H])[H]',), 1: ('[H]',), 2: ('[H]',), 4: ('[H]',), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,660.7940000000015,5.754520000000005,95.63,2.0,8.0,12.0,7.0,49.0,0.0,True,0.3076923076923077,660.794,12.0,2.0,8.0,MW,RotBonds,HBD,HBA,3.0,3.0,,,,{71},,,,,,,,,,,{61},,,,,,,{13},,,,,,,,,filtered_csv,0.7898616459372548,0.6666666666666666,0.6666666666666666,0.7159446583749018,0.7878771454545449,0.7483142775607412,True,True,True,True,True,True,True,,0.7483142775607412,0.748,21
